name,price,det,link
JDS6600-15MHz Digital Control Dual-Channel DDS Signal/Function Generator,"5,450.00 EGP",Function Generator JDS-6600 Series,/shop/jds6600-15mhz-jds6600-15mhz-digital-control-dual-channel-dds-signal-function-generator-9112?page=15
NOYAFA® NF-8209 Advanced Network Cable Tester with Tone Tracer,"2,850.00 EGP",No description,/shop/nf8209-noyafa-noyafa-r-nf-8209-advanced-network-cable-tester-with-tone-tracer-9111?page=15
HCT-80 / CX-80 Replacement Soldering Iron Tip (Spare Part) سن,85.00 EGP,Used for CX-80 & HCT-80 Pedal Automatic Soldering Machine,/shop/tip-hct80-cx80-sp-hct-80-cx-80-replacement-soldering-iron-tip-spare-part-sn-9104?page=15
HCT-80 Automatic Tin Feeding Soldering Iron 80W - With Foot Pedal,"1,950.00 EGP",Pedal Automatic Soldering Machine,/shop/hct80-auto-soldering-hct-80-automatic-tin-feeding-soldering-iron-80w-with-foot-pedal-9103?page=16
CX-80 Automatic Tin Feeding Soldering Iron - With Foot Pedal,"4,250.00 EGP",Universal Tinning Spot Welding Machine With Pedal,/shop/cx80-auto-soldering-cx-80-automatic-tin-feeding-soldering-iron-with-foot-pedal-9101?page=16
Pro'sKit® SN-390 Adjustable Soldering Clamp Holder - PCB Holder For Printed Circuit Board,650.00 EGP,Fixture Soldering Stand Clamp (Vise) Repair Tool for Soldering Repair,/shop/sn390-pcb-holder-pro-skit-r-sn-390-adjustable-soldering-clamp-holder-pcb-holder-for-printed-circuit-board-9100?page=16
LT86G Glass 10X Big Magnifier Movable Arm With Handle & LED Light - New Shape,"2,500.00 EGP",10X Magnifying,/shop/magnifier-lt86g-x10-lt86g-glass-10x-big-magnifier-movable-arm-with-handle-led-light-new-shape-9098?page=16
LT86I Glass 10X Big Magnifier Stand With Handle & LED Light - NEW Shape,"2,300.00 EGP",10X Magnifying,/shop/magnifier-lt86i-x10-lt86i-glass-10x-big-magnifier-stand-with-handle-led-light-new-shape-9097?page=16
LT86C Glass 10X Big Magnifier Stand With LED Light - NEW Shape,"1,850.00 EGP",10X Magnifying,/shop/magnifier-lt86c-x10-lt86c-glass-10x-big-magnifier-stand-with-led-light-new-shape-9096?page=16
GORDAK 902 Soldering Iron Replacement Tip SET (Spare Part),300.00 EGP,No description,/shop/tip-902-gordak-gordak-902-soldering-iron-replacement-tip-set-spare-part-9095?page=16
Pro'sKit® Nozzle For SS-331 ESD Desoldering Station (Spare Part) SKU#5SS-331N-NZ2,125.00 EGP,No description,/shop/ss331-nozzle-spare-part-pro-skit-r-nozzle-for-ss-331-esd-desoldering-station-spare-part-sku-5ss-331n-nz2-9094?page=16
Pro'sKit® Heater For SS-331 ESD Desoldering Station (Spare Part) SKU#5SS-331N1-H,"1,050.00 EGP",No description,/shop/ss331-heater-spare-part-pro-skit-r-heater-for-ss-331-esd-desoldering-station-spare-part-sku-5ss-331n1-h-9093?page=16
Pro'sKit® Empty Glass Tube Filter Pipe For SS-331 ESD Desoldering Station (Spare Part) SKU#5SS-331-FP,225.00 EGP,No description,/shop/ss331-glass-pipe-spare-part-pro-skit-r-empty-glass-tube-filter-pipe-for-ss-331-esd-desoldering-station-spare-part-sku-5ss-331-fp-9092?page=16
Hantek 6022BL 20MHz 2 Channels PC USB Virtual Oscilloscope with 16CHs Logic Analyzer,"6,500.00 EGP",No description,/shop/avo-6022bl-hantek-hantek-6022bl-20mhz-2-channels-pc-usb-virtual-oscilloscope-with-16chs-logic-analyzer-9091?page=16
RIGOL DS1104Z Plus 4-Channel Digital Storage Oscilloscope 100MHz,"32,500.00 EGP","With Serial bus trigger and hardware decoding (RS232, I²C, SPI)",/shop/avo-ds1104z-4ch-rigol-rigol-ds1104z-plus-4-channel-digital-storage-oscilloscope-100mhz-9090?page=16
"U206 0-60V, 0-5A, 300W, 1CH, Digital Control and Switching Mode DC Power Supply With 2 USB Quick Charging Ports","3,950.00 EGP","DC Adjustable Switching Mode Power Supply
KORAD® Brand",/shop/ps-u206-korad-u206-0-60v-0-5a-300w-1ch-digital-control-and-switching-mode-dc-power-supply-with-2-usb-quick-charging-ports-9089?page=16
"U203 0-30V, 0-10A, 300W, 1CH, Digital Control and Switching Mode DC Power Supply With 2 USB Quick Charging Ports","3,750.00 EGP","DC Adjustable Switching Mode Power Supply
KORAD® Brand
Similar to UTP1310",/shop/ps-u203-korad-u203-0-30v-0-10a-300w-1ch-digital-control-and-switching-mode-dc-power-supply-with-2-usb-quick-charging-ports-9088?page=16
"U202 0-30V, 0-5A, 150W, 1CH, Digital Control and Switching Mode DC Power Supply With 2 USB Quick Charging Ports","2,850.00 EGP","DC Adjustable Switching Mode Power Supply
KORAD® Brand
Similar to UTP1306",/shop/ps-u202-korad-u202-0-30v-0-5a-150w-1ch-digital-control-and-switching-mode-dc-power-supply-with-2-usb-quick-charging-ports-9087?page=16
"KWR102 Programmable Wide-Range DC Power Supply, 0~30V, 0~30A, 300W","12,000.00 EGP","DC Adjustable Switching Mode Power Supply
USB, RS232 & LAN PC Interface
KORAD® Brand",/shop/ps-kwr102-korad-kwr102-programmable-wide-range-dc-power-supply-0-30v-0-30a-300w-9086?page=16
"KA3005DS Digital Control DC Power Supply 0~30V, 0~5A","4,250.00 EGP","DC Adjustable Switching Mode Power Supply
With uA & Power Displays
KORAD® Brand",/shop/ps-ka3005ds-korad-ka3005ds-digital-control-dc-power-supply-0-30v-0-5a-9085?page=16
"KA3005PS Programmable DC Power Supply 0~30V, 0~5A","5,950.00 EGP","DC Adjustable & Programmable Linear Power Supply
With uA & Power Displays 
USB + RS232 PC Interface
KORAD® Brand",/shop/ps-ka3005ps-korad-ka3005ps-programmable-dc-power-supply-0-30v-0-5a-9084?page=16
LUMEL SM61-IoT Data Logger for IoT Applications,"14,000.00 EGP",No description,/shop/sm61-iot-lumel-lumel-sm61-iot-data-logger-for-iot-applications-9083?page=16
Pro'sKit® SS-979H 2 In 1 SMD Hot Air Rework Station,"4,650.00 EGP",Total Power 760W,/shop/hot-air-ss979h-2in1-pro-skit-r-ss-979h-2-in-1-smd-hot-air-rework-station-9080?page=16
Pro'sKit® SS-989H 2 in 1 SMD Hot Air Rework Station 700W,"6,500.00 EGP",Total Power 760W,/shop/hot-air-ss989h-2in1-pro-skit-r-ss-989h-2-in-1-smd-hot-air-rework-station-700w-9079?page=16
ATTEN® ST-862D Professional Hot Air Station,"11,500.00 EGP",No description,/shop/atten-st862d-atten-r-st-862d-professional-hot-air-station-9077?page=16
ATTEN® ST-8802 2 in 1 Hot Air Rework Station,"8,800.00 EGP",No description,/shop/atten-st8802-2in-1-atten-r-st-8802-2-in-1-hot-air-rework-station-9076?page=16
ATTEN® ST-80 Digital Soldering Station 80W,"6,250.00 EGP",80W 150℃ ~ 480℃,/shop/atten-st80-80w-atten-r-st-80-digital-soldering-station-80w-9075?page=16
ATTEN® TIP T900-1.6K Lead-Free Soldering Iron Tip سن مشطوف فلات كبير,175.00 EGP,"For Models: ST-8865, ST-8802, 878D, 936D, 996D, 909D+, 908B, 900M, 933, 850, 907, 913, 951, 898D, 852D+, 852D or any compatible models.",/shop/tip-hot-atten-t9001-6k-atten-r-tip-t900-1-6k-lead-free-soldering-iron-tip-sn-mshtwf-flt-kbyr-9074?page=16
ATTEN® TIP T900-2C Lead-Free Soldering Iron Tip سن مشطوف مستدير,145.00 EGP,"For Models: ST-8865, ST-8802, 878D, 936D, 996D, 909D+, 908B, 900M, 933, 850, 907, 913, 951, 898D, 852D+, 852D or any compatible models.",/shop/tip-hot-atten-t900-2c-atten-r-tip-t900-2c-lead-free-soldering-iron-tip-sn-mshtwf-mstdyr-9073?page=16
ATTEN® TIP T900-I Lead-Free Soldering Iron Tip سن ابرة عدل,145.00 EGP,"For Models: ST-8865, ST-8802, 878D, 936D, 996D, 909D+, 908B, 900M, 933, 850, 907, 913, 951, 898D, 852D+, 852D or any compatible models.",/shop/tip-hot-atten-t900i-atten-r-tip-t900-i-lead-free-soldering-iron-tip-sn-br-dl-9072?page=16
FLA-20A 12V/24V 20A AUTO Intelligent Battery Charger & Pulse Repair,"1,400.00 EGP","AGM/GEL/SLA/LiFePO4 (Lead Acid) All Types of Battery Charger
Replacement for SON-20",/shop/fla20a-auto-charger-fla-20a-12v-24v-20a-auto-intelligent-battery-charger-pulse-repair-9071?page=16
FLA-10A 12V/24V 10A AUTO Intelligent Battery Charger & Pulse Repair,950.00 EGP,"AGM/GEL/SLA/LiFePO4 (Lead Acid) All Types of Battery Charger
Replacement for SON-10",/shop/fla10a-auto-charger-fla-10a-12v-24v-10a-auto-intelligent-battery-charger-pulse-repair-9070?page=16
Battery Holder 4x18650,25.00 EGP,No description,/shop/battery-holder-18650x4-battery-holder-4x18650-9069?page=16
Battery Holder 4xAA Without Cover - Back to Back,13.00 EGP,No description,/shop/battery-holder-4xaa-back-battery-holder-4xaa-without-cover-back-to-back-9068?page=17
Battery Holder 4xAA Without Cover,12.00 EGP,No description,/shop/battery-holder-4xaa-battery-holder-4xaa-without-cover-9067?page=17
Battery Holder 3xAA Without Cover,8.50 EGP,No description,/shop/battery-holder-3xaa-battery-holder-3xaa-without-cover-9066?page=17
Battery Holder 2xAA Without Cover,7.00 EGP,No description,/shop/battery-holder-2xaa-battery-holder-2xaa-without-cover-9065?page=17
Battery Lithium Li-Ion INR18650MH1 (MH1) 3200mAh 10A 4.2/3.7/2.5V Rechargeable,275.00 EGP,No description,/shop/battery-18650-lgcm-battery-lithium-li-ion-inr18650mh1-mh1-3200mah-10a-4-2-3-7-2-5v-rechargeable-9064?page=17
Saft LS-14500 Lithium Battery 3.6V (Li-SOCI2),225.00 EGP,No description,/shop/battery-saft-ls14500-saft-ls-14500-lithium-battery-3-6v-li-soci2-9063?page=17
Saft LS-14250 Lithium Battery 3.6V (Li-SOCI2),175.00 EGP,No description,/shop/battery-saft-ls14250-saft-ls-14250-lithium-battery-3-6v-li-soci2-9062?page=17
MG996R Servo Motor 360° 11 kg.cm Metal Gears,210.00 EGP,Common model Servo 360 Degree,/shop/servo-mg996-360-mg996r-servo-motor-360deg-11-kg-cm-metal-gears-9061?page=17
MG90S Micro Servo Motor 180° 2.2 kg.cm Metal Gears,150.00 EGP,Common model Servo 180 Degree - Full Metal Gear,/shop/servo-mg90s-180-mg90s-micro-servo-motor-180deg-2-2-kg-cm-metal-gears-9060?page=17
FT995M-C002 Servo Motor 180° 95 kg.cm Metal Gear 12Vdc,"4,950.00 EGP",Aluminum High-Torque Servo 180 Degree,/shop/servo-ft995m-c002-ft995m-c002-servo-motor-180deg-95-kg-cm-metal-gear-12vdc-9059?page=17
"MS2 - Portable Wireless WiFi USB Digital Microscope With 5"" LCD 1080P HD","3,850.00 EGP",Magnifications: 50-1000X,/shop/microscope-ms2-ms2-portable-wireless-wifi-usb-digital-microscope-with-5-lcd-1080p-hd-9058?page=17
TIP For GT-10 Soldering Iron Gun Shape - Replacement Tip سن,75.00 EGP,No description,/shop/tip-gt10-tip-for-gt-10-soldering-iron-gun-shape-replacement-tip-sn-9057?page=17
GT10-60W Soldering Iron Gun Shape With Solder Wire Feeding,325.00 EGP,No description,/shop/gt10-gun-soldering-iron-gt10-60w-soldering-iron-gun-shape-with-solder-wire-feeding-9056?page=17
TIP For HV-8W Portable Soldering Iron - Replacement Tip سن,175.00 EGP,No description,/shop/tip-hv8w-tip-for-hv-8w-portable-soldering-iron-replacement-tip-sn-9055?page=17
HV-8W Portable Soldering Iron 8W - With Built-in Battery - USB Charging Adjustable Temperature Soldering Iron Kit,450.00 EGP,900mAh Lithium Battery,/shop/hv8w-battery-soldering-iron-hv-8w-portable-soldering-iron-8w-with-built-in-battery-usb-charging-adjustable-temperature-soldering-iron-kit-9054?page=17
Magnifier Glasses 9892H-1 With LED Light 8X ~ 23X,285.00 EGP,Multifunctional Headband Magnifying Glasses,/shop/magnifier-glasses-9892h1-magnifier-glasses-9892h-1-with-led-light-8x-23x-9053?page=17
RMA-223 Soldering PASTE Flux (10cc),40.00 EGP,No description,/shop/rma223-paste-rma-223-soldering-paste-flux-10cc-9052?page=17
KF17-8pin IP68 Waterproof Dustproof Connector,235.00 EGP,Back Nut Style Cable Connector,/shop/kf17-8pin-kf17-8pin-ip68-waterproof-dustproof-connector-9050?page=17
KF17-6pin IP68 Waterproof Dustproof Connector,225.00 EGP,Back Nut Style Cable Connector,/shop/kf17-6pin-kf17-6pin-ip68-waterproof-dustproof-connector-9049?page=17
LD20-Docking IP67 - 6pin  Waterproof Dustproof Connector - Water Depth 1m,270.00 EGP,No description,/shop/ld20-6pin-ld20-docking-ip67-6pin-waterproof-dustproof-connector-water-depth-1m-9048?page=17
LD20-Docking IP67 - 4pin  Waterproof Dustproof Connector - Water Depth 1m,260.00 EGP,No description,/shop/ld20-4pin-ld20-docking-ip67-4pin-waterproof-dustproof-connector-water-depth-1m-9047?page=17
LD20-Docking IP67 - 3pin  Waterproof Dustproof Connector - Water Depth 1m,250.00 EGP,No description,/shop/ld20-3pin-ld20-docking-ip67-3pin-waterproof-dustproof-connector-water-depth-1m-9046?page=17
LD20-Docking IP67 - 2pin  Waterproof Dustproof Connector - Water Depth 1m,240.00 EGP,No description,/shop/ld20-2pin-ld20-docking-ip67-2pin-waterproof-dustproof-connector-water-depth-1m-9045?page=17
LD16-Docking IP67 - 4pin  Waterproof Dustproof Connector - Water Depth 1m,230.00 EGP,No description,/shop/ld16-4pin-ld16-docking-ip67-4pin-waterproof-dustproof-connector-water-depth-1m-9044?page=17
LD16-Docking IP67 - 3pin  Waterproof Dustproof Connector - Water Depth 1m,220.00 EGP,No description,/shop/ld16-3pin-ld16-docking-ip67-3pin-waterproof-dustproof-connector-water-depth-1m-9043?page=17
LD16-Docking IP67 - 2pin  Waterproof Dustproof Connector - Water Depth 1m,210.00 EGP,No description,/shop/ld16-2pin-ld16-docking-ip67-2pin-waterproof-dustproof-connector-water-depth-1m-9042?page=17
Arcade Style 60mm Big Round Push Button With Green LED Light - Flat Head,195.00 EGP,No description,/shop/pb-arcade-60mm-12v-g-arcade-style-60mm-big-round-push-button-with-green-led-light-flat-head-9039?page=17
Arcade Style 60mm Big Round Push Button With Red LED Light - Flat Head,195.00 EGP,No description,/shop/pb-arcade-60mm-12v-r-arcade-style-60mm-big-round-push-button-with-red-led-light-flat-head-9038?page=17
KSD301 Normally Close (NC) Thermal Switch,17.00 EGP,250Vac 10A,/shop/ksd301-normally-close-nc-thermal-switch-9037?page=17
KSD9700 Normally Close (NC) Thermal Switch,17.00 EGP,"Metallic Shell Temperature Control Switch
250Vac 10A",/shop/ksd9700-normally-close-nc-thermal-switch-9035?page=17
KSD9700 Normally Open (NO) Thermal Switch,17.00 EGP,"Metallic Shell Temperature Control Switch
250Vac 10A",/shop/ksd9700-normally-open-no-thermal-switch-9034?page=18
KSD301 Normally Open (NO) Thermal Switch,17.00 EGP,250Vac 10A,/shop/ksd301-normally-open-no-thermal-switch-9033?page=18
Re59 Relay 220Vac 10A 8pin (HLS-13F-2),95.00 EGP,"Original HELISHUN® Brand
DC-220VAC-C-S-QUICK PIN",/shop/re59-hls-re59-relay-220vac-10a-8pin-hls-13f-2-9030?page=18
Re58 Relay 24Vdc 10A 8pin (HLS-13F-2),95.00 EGP,"Original HELISHUN® Brand
DC-24V-C-S-QUICK PIN",/shop/re58-hls-re58-relay-24vdc-10a-8pin-hls-13f-2-9029?page=18
Re57 Relay 12Vdc 10A 8pin (HLS-13F-2),95.00 EGP,"Original HELISHUN® Brand
DC-12V-C-S-QUICK PIN",/shop/re57-hls-re57-relay-12vdc-10a-8pin-hls-13f-2-9028?page=18
Re55 Relay 24Vdc 5A 14pin (HLS-4453(18F)-4),95.00 EGP,"Original HELISHUN® Brand
DC-24V-C-S-QUICK PIN",/shop/re55-hls-re55-relay-24vdc-5a-14pin-hls-4453-18f-4-9027?page=18
Re54 Relay 12Vdc 5A 14pin (HLS-4453(18F)-4),95.00 EGP,"Original HELISHUN® Brand
DC-12V-C-S-QUICK PIN",/shop/re54-hls-re54-relay-12vdc-5a-14pin-hls-4453-18f-4-9026?page=18
223J-630V Polypropylene Film Capacitor 0.022uF 630V,2.00 EGP,22nF CBB,/shop/c-630v223j-223j-630v-polypropylene-film-capacitor-0-022uf-630v-9024?page=18
DS18B20 - Copy - Digital Temperature Sensor,30.00 EGP,No description,/shop/ds18b20-copy-ds18b20-copy-digital-temperature-sensor-9022?page=18
Copy IC 7432 - Quad 2 Input OR Gate,10.00 EGP,No description,/shop/74hc32-copy-copy-ic-7432-quad-2-input-or-gate-9021?page=18
Copy IC 7408 - Quad 2 input AND Gates,10.00 EGP,No description,/shop/74hc08-copy-copy-ic-7408-quad-2-input-and-gates-9020?page=18
Copy IC 7400 - Quad 2 input NAND Gates,10.00 EGP,No description,/shop/74hc00-copy-copy-ic-7400-quad-2-input-nand-gates-9019?page=18
Copy IC 7404 - NOT Logic Inverter,10.00 EGP,No description,/shop/74hc04-copy-copy-ic-7404-not-logic-inverter-9018?page=18
UT122 Smart Digital Multimeter,995.00 EGP,UNI-T Brand,/shop/avo-ut122-unit-ut122-smart-digital-multimeter-9015?page=18
MD20A Cytron 20Amp 6V-30V DC Motor Driver (1 Channel),"1,400.00 EGP",Drive 1 Motor,/shop/md20a-cytron-md20a-cytron-20amp-6v-30v-dc-motor-driver-1-channel-9009?page=18
MD10C Cytron 10Amp 5V-30V DC Motor Driver (1 Channel),850.00 EGP,Drive 1 Motor,/shop/md10c-cytron-md10c-cytron-10amp-5v-30v-dc-motor-driver-1-channel-9008?page=18
MD10-POT Cytron 10Amp 7V-30V Potentiometer & Switch Control DC Motor Driver (1 Channel),875.00 EGP,"With Manual Speed & Direction Control
Drive 1 Motor",/shop/md10pot-cytron-md10-pot-cytron-10amp-7v-30v-potentiometer-switch-control-dc-motor-driver-1-channel-9006?page=18
STM32F429I-DISC1 ARM Cortex®-M4 MCU 32-Bit Embedded Evaluation Board,"3,950.00 EGP",No description,/shop/kit-stm32f429i-disc1-stm32f429i-disc1-arm-cortex-r-m4-mcu-32-bit-embedded-evaluation-board-9005?page=18
Evergreen Clear Nano Double Sided Tape 12mmx3M,75.00 EGP,Transparent 12mm Double Face Tape,/shop/double-face-nano-12mm-evergreen-clear-nano-double-sided-tape-12mmx3m-8996?page=18
LynX Brand PETG 3D Printer Filament (1.75mm) - 1Kg Roll,640.00 EGP,No description,/shop/lynx-brand-petg-3d-printer-filament-1-75mm-1kg-roll-8989?page=18
LynX Brand PLA+ 3D Printer Filament (1.75mm) - 1Kg Roll,640.00 EGP,No description,/shop/lynx-brand-pla-3d-printer-filament-1-75mm-1kg-roll-8987?page=18
Plastic Project Box XU-360 Size 200x130x60 mm,145.00 EGP,No description,/shop/box-xu360-plastic-project-box-xu-360-size-200x130x60-mm-8982?page=18
Plastic Project Box XU-129 Size 120x75x29 mm,60.00 EGP,No description,/shop/box-xu129-plastic-project-box-xu-129-size-120x75x29-mm-8981?page=18
224J-630V Polypropylene Film Capacitor 0.22uF 630V,2.00 EGP,220nF CBB,/shop/c-630v224j-224j-630v-polypropylene-film-capacitor-0-22uf-630v-8980?page=18
HLK-ZW0906 Capacitive Fingerprint Sensor/Scanner,395.00 EGP,,/shop/sen-hlk-zw0906-hlk-zw0906-capacitive-fingerprint-sensor-scanner-8978?page=18
TM922/220Vac Dain Rail Mount 2 Individual Channels Multi-Function Digital Timer 16A/220Vac,"1,000.00 EGP",2 x 8 Programmable timer ON/OFF,/shop/tm922-dual-timer-tm922-220vac-dain-rail-mount-2-individual-channels-multi-function-digital-timer-16a-220vac-8977?page=18
Anti-Static Grounding Line Wire - For Antistatic Table Mat ESD,75.00 EGP,No description,/shop/antistatic-ground-wire-anti-static-grounding-line-wire-for-antistatic-table-mat-esd-8976?page=18
TM6331sH-2/220Vac Dain Rail Mount Timer Switch 30A/220Vac - With Seconds Intervals Timer,450.00 EGP,"28 Programmable Timer ON/OFF (from 1 Sec)
Enhanced Version of TM619H Model",/shop/tm6331sh-2-sec-220vac-timer-tm6331sh-2-220vac-dain-rail-mount-timer-switch-30a-220vac-with-seconds-intervals-timer-8975?page=18
PIC Development Kit & Training (Betamini),"1,750.00 EGP","With a Full Set of Accessories (KIT PIC2 Programmer + Set of Cables)
Perfect for Electronic Labs or Personal Learning",/shop/kit-pic-beta-mini-pic-development-kit-training-betamini-8971?page=18
Raspberry Pi Pico Development & Training Kit Based on ARM RP2040,"1,650.00 EGP",With a Full Set of Accessories (OLED LCD + Cable),/shop/kit-rp2040-pico-training-raspberry-pi-pico-development-training-kit-based-on-arm-rp2040-8970?page=18
Kit ARM (Panda+) Development & Training System Based on STM32F401RCT6,"1,650.00 EGP","With a Full Set of Accessories (OLED LCD + Black Bill + ST LINK + Cable)
Perfect for Electronic Labs or Personal Learning",/shop/kit-arm-panda-plus-kit-arm-panda-development-training-system-based-on-stm32f401rct6-8968?page=19
AC Line Filter 10A,185.00 EGP,AC 250V 10A EMI Filter,/shop/kit-ac-filter-emi-10a-fares-ac-line-filter-10a-8967?page=19
18 Clear Plastic Drawer Set,"1,150.00 EGP",Size: 381 x 475 x 157 mm,/shop/box-sg005-18-clear-plastic-drawer-set-8963?page=19
Arduino NANO 33 BLE Rev2,"1,400.00 EGP",ABX00071,/shop/arduino-org-nano-33-ble-arduino-nano-33-ble-rev2-8954?page=19
LattePanda 3 Delta 864 - The Fastest Pocket-sized Windows/Linux Single Board Computer (8GB RAM/64GB eMMC),"17,500.00 EGP",With Unactivated Windows License,/shop/lattepanda-3delta-864-lattepanda-3-delta-864-the-fastest-pocket-sized-windows-linux-single-board-computer-8gb-ram-64gb-emmc-8953?page=19
DT-830D Digital Multimeter,175.00 EGP,No description,/shop/avo-dt830d-dt-830d-digital-multimeter-8948?page=19
